source,scope,family,condition,k,recall,recall_ci95_low,recall_ci95_high,violation_rate,violation_ci95_low,violation_ci95_high,delta_recall_vs_semantic,delta_violation_vs_semantic,delta_recall_vs_main,delta_recall_vs_main_ci95_low,delta_recall_vs_main_ci95_high,delta_violation_vs_main,delta_violation_vs_main_ci95_low,delta_violation_vs_main_ci95_high,selected_or_correct_numerator,violation_denominator
sgfn_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,semantic_only,50,0.8564102564102564,0.7999887387387388,0.9098386111393952,0.039225088711997695,0.03356499697582612,0.045193892511502694,,,-0.03846153846153855,-0.06699111231157073,-0.011560693641618491,0.030724315914470647,0.02634177898208345,0.03548635816413586,409,10427
sgfn_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,semantic_only,100,0.9769230769230769,0.9583333333333334,0.9940837104072398,0.09920451392100638,0.09200129121418331,0.10641043103201774,,,-0.012820512820512886,-0.0234375,-0.0028409090909090606,0.060221681856981596,0.055498434267095796,0.06543904699446265,2145,21622
sgfn_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,family_conditional_risk,5,0.04871794871794872,0.018809737156511352,0.08197358834244078,0.0,0.0,0.0,0.02564102564102564,0.0,,,,,,,0,120
sgfn_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,family_conditional_risk,10,0.2230769230769231,0.16440661815661817,0.28036580005860257,0.0,0.0,0.0,0.05897435897435899,-0.0021645021645021645,,,,,,,0,719
sgfn_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,family_conditional_risk,20,0.5153846153846153,0.4457814113597246,0.5896739130434783,0.0012578616352201257,0.0003084468189172475,0.0025157826595637272,0.07179487179487176,-0.01060453456881309,,,,,,,4,3180
sgfn_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,family_conditional_risk,50,0.8948717948717949,0.8520775462962963,0.9362689352480188,0.008500772797527048,0.006500807632317069,0.01062115481843542,0.03846153846153855,-0.030724315914470647,,,,,,,99,11646
sgfn_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,family_conditional_risk,100,0.9897435897435898,0.9776947523898035,1.0,0.03898283206402478,0.03514920434202898,0.043356894125769214,0.012820512820512886,-0.060221681856981596,,,,,,,906,23241
sgfn_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,pooled_calibration,5,0.04871794871794872,0.018614558707643815,0.08571428571428572,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,-0.013101873132613188,0.01179349949759964,0.0,0.0,0.0,0,122
sgfn_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,pooled_calibration,10,0.21794871794871795,0.16236590972415715,0.27800187165775403,0.0013966480446927375,0.0,0.004379882655951096,0.05384615384615385,-0.000767854119809427,-0.005128205128205138,-0.028483273056057853,0.01428571428571429,0.0013966480446927375,0.0,0.004379882655951096,1,716
sgfn_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,pooled_calibration,20,0.5230769230769231,0.4586963045528595,0.5948488718603662,0.003181673560292714,0.0012815279675481423,0.005292462065589817,0.07948717948717954,-0.0086807226437405,0.007692307692307776,-0.021391329258976292,0.03387486452312133,0.0019238119250725883,2.460718925737811e-05,0.003875665511232498,10,3143
sgfn_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,pooled_calibration,50,0.8974358974358975,0.8571428571428571,0.9375077736318408,0.01782331668675736,0.014170451030188594,0.02149352051557412,0.0410256410256411,-0.021401772025240334,0.002564102564102555,-0.009259259259259193,0.014285714285714235,0.009322543889230313,0.006998997672882448,0.011764992625310155,207,11614
sgfn_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,pooled_calibration,100,0.9897435897435898,0.9771226839359597,1.0,0.06393178347191583,0.05863207529717241,0.0695524074468824,0.012820512820512886,-0.035272730449090545,0.0,-0.00811032343819221,0.006332176398529935,0.02494895140789105,0.021949233044986773,0.027920422472751935,1507,23572
sgfn_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,geometry_only_family,5,0.0,0.0,0.0,0.0,0.0,0.0,-0.023076923076923078,0.0,-0.04871794871794872,-0.0819735883424408,-0.018809737156511356,0.0,0.0,0.0,0,267
