source,scope,family,condition,k,recall,recall_ci95_low,recall_ci95_high,violation_rate,violation_ci95_low,violation_ci95_high,delta_recall_vs_semantic,delta_violation_vs_semantic,delta_recall_vs_main,delta_recall_vs_main_ci95_low,delta_recall_vs_main_ci95_high,delta_violation_vs_main,delta_violation_vs_main_ci95_low,delta_violation_vs_main_ci95_high,selected_or_correct_numerator,violation_denominator
3dssg_official_full_l160_confirmatory,within_family,proximity,geometry_only_family,10,0.22083805209513024,0.1935630186580921,0.2511682513169729,0.0,0.0,0.0,-0.5016987542468856,-0.0032846715328467154,-0.5124575311438277,-0.5599429608553541,-0.4637964707504251,-0.000364963503649635,-0.0009124087591240876,0.0,0,5480
3dssg_official_full_l160_confirmatory,within_family,proximity,geometry_only_family,20,0.4309173272933182,0.3942953632712669,0.4705349402618243,0.0005474452554744526,0.0,0.00145985401459854,-0.4433748584371461,-0.010857664233576642,-0.45526613816534545,-0.505613425925926,-0.4026170794172756,-0.0005474452554744526,-0.0011861313868613138,-9.124087591240875e-05,6,10960
3dssg_official_full_l160_confirmatory,within_family,proximity,geometry_only_family,50,0.9665911664779162,0.9522942746332846,0.9795038861478063,0.0036784224497535076,0.0023106849901686198,0.00532687738466845,-0.014722536806342057,-0.03704967766401214,-0.018686296715741735,-0.034859021127831,-0.0020760528673835136,-0.006750094804702313,-0.008509518345946012,-0.0051345831549604055,97,26370
3dssg_official_full_l160_confirmatory,within_family,proximity,geometry_only_family,100,1.0,1.0,1.0,0.058030862855900894,0.05059805671337737,0.06536539323798914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136,36808
3dssg_official_full_l160_confirmatory,within_family,proximity,rank_average_fusion,5,0.31370328425821065,0.2867490567451237,0.3415764871076334,0.0,0.0,0.0,-0.16704416761041901,-0.00145985401459854,-0.17950169875424687,-0.21215718586966723,-0.1459047787856136,0.0,0.0,0.0,0,2740
3dssg_official_full_l160_confirmatory,within_family,proximity,rank_average_fusion,10,0.5039637599093998,0.4727087716982631,0.5399552839099195,0.0,0.0,0.0,-0.2185730464326161,-0.0032846715328467154,-0.22933182332955826,-0.2685328708093241,-0.18954655946148094,-0.000364963503649635,-0.0009124087591240876,0.0,0,5480
3dssg_official_full_l160_confirmatory,within_family,proximity,rank_average_fusion,20,0.7525481313703284,0.7193140783159959,0.7867755127834754,0.0005474452554744526,0.0,0.00145985401459854,-0.12174405436013591,-0.010857664233576642,-0.13363533408833528,-0.17068150039326324,-0.09775568181818181,-0.0005474452554744526,-0.0011861313868613138,-9.124087591240875e-05,6,10960
3dssg_official_full_l160_confirmatory,within_family,proximity,rank_average_fusion,50,0.9915062287655719,0.9832585364382239,0.9982395910551025,0.006636329161926431,0.004618165786104862,0.00881578973368207,0.010192525481313663,-0.03409177095183921,0.006228765571913986,-0.0005663320322878973,0.014362172848804321,-0.0037921880925293897,-0.004970069953086852,-0.0025818740997239544,175,26370
3dssg_official_full_l160_confirmatory,within_family,proximity,rank_average_fusion,100,1.0,1.0,1.0,0.058030862855900894,0.05059805671337737,0.06536539323798914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136,36808
3dssg_official_full_l160_confirmatory,within_family,proximity,reciprocal_rank_fusion,5,0.29331823329558326,0.2670189952451852,0.32067534958060756,0.0,0.0,0.0,-0.1874292185730464,-0.00145985401459854,-0.19988674971687426,-0.23475642228086352,-0.16744427086170538,0.0,0.0,0.0,0,2740
3dssg_official_full_l160_confirmatory,within_family,proximity,reciprocal_rank_fusion,10,0.4920724801812005,0.45799220048587136,0.5277212869849086,0.0,0.0,0.0,-0.2304643261608154,-0.0032846715328467154,-0.24122310305775757,-0.277538388179338,-0.20504168297828385,-0.000364963503649635,-0.0009124087591240876,0.0,0,5480
3dssg_official_full_l160_confirmatory,within_family,proximity,reciprocal_rank_fusion,20,0.7802944507361268,0.7476969006953329,0.812808906689715,0.0006386861313868613,0.0,0.0015510948905109489,-0.0939977349943375,-0.010766423357664234,-0.10588901472253687,-0.13399131185302524,-0.07651620464841045,-0.0004562043795620439,-0.001094890510948905,9.124087591240871e-05,7,10960
3dssg_official_full_l160_confirmatory,within_family,proximity,reciprocal_rank_fusion,50,0.9886749716874292,0.9796232159878404,0.9955779658428082,0.014372392870686385,0.011526006790482,0.017219978578565973,0.007361268403170973,-0.02635570724307926,0.003397508493771295,-0.004712829087294659,0.013172455193762516,0.003943875616230564,0.0024678122570805064,0.0053252679351622235,379,26370
